x, y, Potential, Ex, Ey, Ez
 61, 65, 0.0028610017860049393, 0.5904267911860398, 0.8070908347829062, 0.0007672412842462615
 61, 66, 0.0026813143184007565, 0.5651239192877053, 0.8250056259565669, 0.0008203590166999752
 61, 67, 0.0025127866941315373, 0.5412514558802975, 0.8408603315601487, 0.0008742516887371009
 61, 68, 0.0023548347232952285, 0.5187095280483489, 0.8549500357110409, 0.0009284123808955021
 61, 69, 0.0022067936865377267, 0.49738920316612406, 0.8675269537733021, 0.0009823698809503154
 61, 70, 0.002068004811291112, 0.47717777480602375, 0.8788061782003356, 0.0010355617276894859
 61, 71, 0.0019377903126362853, 0.45796203455500695, 0.8889710863199289, 0.0010874711050491662
 61, 72, 0.001815516937923179, 0.43963070124838544, 0.8981779070120874, 0.0011374863685059947
 61, 73, 0.0017005584244466111, 0.4220755115336001, 0.9065599032691355, 0.0011850520265695114
 61, 74, 0.0015923463075729314, 0.4051923464271318, 0.9142306332029665, 0.0012295162373382271
 61, 75, 0.0014903276518649481, 0.38888123232854194, 0.9212870201482416, 0.0012702948508069457
 61, 76, 0.0013940085046939964, 0.37304701701226084, 0.9278115194420962, 0.0013067091500499261
 61, 77, 0.0013029110652868683, 0.3575988410158281, 0.9338743374932506, 0.001338161305310755
 61, 78, 0.0012166124286100172, 0.3424508181991223, 0.9395347661014345, 0.0013639653494906525
 61, 79, 0.0011347033308322446, 0.3275212538280634, 0.94484279863416, 0.0013835317348431806
 61, 80, 0.0010568233794594258, 0.3127335690079591, 0.9498398630583643, 0.001396195119606943
 61, 81, 0.0009826224561740725, 0.29801539864521875, 0.954560033855552, 0.0014014050159096097
 61, 82, 0.0009117928972367441, 0.2832998746037978, 0.9590303567120585, 0.0013985543300764184
 61, 83, 0.0008440340988009865, 0.26852466448761836, 0.9632718101941761, 0.001387172320654456
 61, 84, 0.0007790817573823958, 0.253633641052788, 0.9672993890720858, 0.001366757870039242
 61, 85, 0.0007166759564927877, 0.23857588074305658, 0.9711229384782352, 0.0013369701091996112
 61, 86, 0.0006565874156499709, 0.22330766712153846, 0.9747471479190367, 0.0012974700149368764
 61, 87, 0.0005985892064842464, 0.20779143437892225, 0.9781723580419577, 0.0012481031151773956
 61, 88, 0.0005424798937090419, 0.19199796852974826, 0.9813946030769999, 0.001188752197891241
 61, 89, 0.00048805896464411376, 0.17590524787835643, 0.9844064660881066, 0.0011195055960173763
 61, 90, 0.00043514672746411247, 0.159500621661994, 0.98719727967713, 0.0010405227109195076
 61, 91, 0.0003835635054286924, 0.1427794722241826, 0.9897540682731246, 0.0009521807510910505
 61, 92, 0.0003331461617679488, 0.125747086424719, 0.9920619634426794, 0.000854953770613628
 61, 93, 0.00028373109141519774, 0.10841706038323383, 0.9941052153677763, 0.0007495308167683761
 61, 94, 0.0002351672557586723, 0.09081256473969626, 0.9958677988002931, 0.0006367087696012681
 61, 95, 0.00018730299181818574, 0.07296445374504186, 0.9973344076628441, 0.000517476078545186
 61, 96, 0.00013999545776128213, 0.0549116885016432, 0.9984911377070583, 0.0003929203009435295
 61, 97, 9.310126817499384e-05, 0.036699207434155244, 0.9993263222455798, 0.0002642741539972159
 61, 98, 4.648226981074001e-05, 0.01837741490531382, 0.9998311122258841, 0.00013284031552396759
 62, 1, 4.3304652066966046e-05, 0.019589825236214973, -0.9998080913647823, 0.00013852337467029765
 62, 2, 8.673159433990152e-05, 0.03911624153259825, -0.999234628945662, 0.0002756160165304141
 62, 3, 0.000130404691314654, 0.05851796256340425, -0.9982862715983302, 0.00040987282530412884
 62, 4, 0.0001744472250493606, 0.07773732063428239, -0.99697372955052, 0.0005399691932251266
 62, 5, 0.0002189872202092751, 0.0967226350066192, -0.9953111524121343, 0.0006646513413538951
 62, 6, 0.00026415159124381314, 0.11542878585063987, -0.9933154496931483, 0.0007828141195642637
 62, 7, 0.0003100752233252943, 0.1338194896333243, -0.9910053208421011, 0.0008934522486144748
 62, 8, 0.00035689147401167054, 0.1518668427072151, -0.9884004606208294, 0.0009957563326585034
 62, 9, 0.0004047450011057744, 0.16955329686270676, -0.9855204176210689, 0.0010890247843282608
 62, 10, 0.00045377868516913134, 0.1868702774848649, -0.9823838984786946, 0.001172775567499667
 62, 11, 0.0005041501813106105, 0.2038198013261881, -0.979007627406686, 0.0012466221901153115
 62, 12, 0.0005560153440993507, 0.2204124348179889, -0.9754058854796313, 0.0013104004357836576
 62, 13, 0.0006095484654684616, 0.23666860229887957, -0.9715894771716064, 0.0013640144058390741
 62, 14, 0.0006649222967366936, 0.2526162172662713, -0.9675655355054712, 0.0014075780939871167
 62, 15, 0.0007223319173323532, 0.26829177156489015, -0.9633366224439305, 0.0014412386662049014
 62, 16, 0.0007819714570484607, 0.28373795145148245, -0.9589007392360985, 0.0014653322420983984
 62, 17, 0.0008440615165048184, 0.2990045896092558, -0.9542505249803743, 0.001480191636401985
 62, 18, 0.0009088226912382891, 0.3141465016801369, -0.9493733545613049, 0.0014863146189282989
 62, 19, 0.0009765064276932194, 0.32922434943626366, -0.9442505626153505, 0.001484162680722513
 62, 20, 0.0010473654294669275, 0.344302837492821, -0.9388574878112376, 0.0014743388905490143
 62, 21, 0.0011216877687929584, 0.35945149814000926, -0.9331626313342957, 0.0014573833250704498
 62, 22, 0.0011997641957932441, 0.37474329529797096, -0.9271275027724865, 0.001433956788362246
 62, 23, 0.0012819252098500906, 0.3902553068036254, -0.920705611205215, 0.0014046376186743167
 62, 24, 0.0013685051608443195, 0.40606769974094675, -0.9138419699453185, 0.0013701071330220508
 62, 25, 0.0014598817712454823, 0.4222642487279865, -0.906471804753896, 0.0013309516910285312
 62, 26, 0.001556436651567102, 0.43893156522673143, -0.89851957268661, 0.0012878457529092282
 62, 27, 0.0016585963689453296, 0.45615933391698077, -0.8898972531140562, 0.0012413623458571467
 62, 28, 0.0017667884866278292, 0.47403957722821066, -0.8805027302624961, 0.001192149986018652
 62, 29, 0.0018814825534315578, 0.4926663884715874, -0.8702175178371335, 0.0011407540231312301
 62, 30, 0.002003139832884632, 0.512134856674039, -0.8589043633052857, 0.0010877842632227017
 62, 31, 0.002132251307574927, 0.532539883409404, -0.8464042792550331, 0.001033749034473454
 62, 32, 0.0022692776078924093, 0.5539741318418164, -0.8325333040760599, 0.0009792110624218169
 62, 33, 0.002414678971081027, 0.576525180189253, -0.8170788588973208, 0.0009246354964400466
 62, 34, 0.0025688391981326737, 0.6002714371868666, -0.7997958763778447, 0.0008705323710856697
 62, 35, 0.0027320792465355703, 0.6252763694919259, -0.7804029688207189, 0.0008173192795330176
 62, 36, 0.0029045553441451885, 0.6515807440207974, -0.7585789003842898, 0.0007654495840087886
 62, 37, 0.0030862440622665536, 0.6791920648527079, -0.7339602355723129, 0.000715289976212586
 62, 38, 0.00327680154462925, 0.7080710351275312, -0.7061408952974921, 0.0006672345034333594
 62, 39, 0.003475506825514756, 0.7381142456664507, -0.6746754582474566, 0.0006215970004512826
 62, 40, 0.0036810726864729797, 0.7691335037124416, -0.6390878801537601, 0.0005787120153879019
 62, 41, 0.0038915461196011294, 0.800832093135321, -0.5988886943779553, 0.0005388420626375187
 62, 42, 0.004104087722331313, 0.8327804005986417, -0.5536032443059531, 0.0005022675475438969
 62, 43, 0.004314875805907903, 0.8643944000478323, -0.5028141813922873, 0.00046920864449957766
 62, 44, 0.004518946541680193, 0.8949236331423613, -0.4462191135815296, 0.00043990657004650663
 62, 45, 0.0047102527840488986, 0.9234568799811393, -0.38370199238075386, 0.0004145582462459401
 62, 46, 0.004881779559948202, 0.948955239588932, -0.31541052376569945, 0.00039338856126900046
 62, 47, 0.005026012765735886, 0.9703195754054621, -0.24182592864492553, 0.00037658994049073047
 62, 48, 0.005135559728514287, 0.9864927427767871, -0.16380456549832317, 0.0003643770536914876
 62, 49, 0.005204108784602293, 0.9965851540846352, -0.08257059567729777, 0.00035691399556913087
 62, 50, 0.005227333144673194, 0.99999987444271, 0.00035434063029166253, 0.0003543406302924371
 62, 51, 0.005203711988210073, 0.9965260168583578, 0.08328127339508773, 0.00035668769048465405
 62, 52, 0.0051347652748457585, 0.9863734833892827, 0.16452118050048675, 0.00036391375164438437
 62, 53, 0.005024818901510979, 0.9701382827468048, 0.24255220277710585, 0.00037586840002981164
 62, 54, 0.004880183693684574, 0.9487091411262581, 0.3161499827356001, 0.00039237705961231076
 62, 55, 0.004708251391602543, 0.9231424088981175, 0.3844579588815704, 0.00041321471112558113
 62, 56, 0.004516535274329651, 0.8945364262983557, 0.4469948433987875, 0.00043817834283827427
 62, 57, 0.004312049333174613, 0.8639292977887363, 0.5036128972762746, 0.00046703239434646584
 62, 58, 0.004100839893346298, 0.8322313711226591, 0.5544282598771896, 0.0004995686642065278
 62, 59, 0.0038878697435785173, 0.8001922006066496, 0.5997434078763532, 0.0005355344487106542
 62, 60, 0.0036769597464429782, 0.7683948036174741, 0.6399758554014336, 0.0005746971958278368
 62, 61, 0.00347094819696174, 0.7372677568970782, 0.6756003805817374, 0.0006167639435818748
 62, 62, 0.003271787260361424, 0.7071066264972499, 0.7071066264972499, 0.0006614585075632529
 62, 63, 0.0030807629698561415, 0.678098439796836, 0.7349707504848664, 0.0007084326428515943
 62, 64, 0.002898595420384174, 0.6503453191006574, 0.7596383299527985, 0.0007573575030747037
 62, 65, 0.00272562719442576, 0.6238852704950171, 0.7815155255523097, 0.0008078242733060562
 62, 66, 0.0025618808090455466, 0.5987093680162616, 0.8009658881595847, 0.0008594499964994286
 62, 67, 0.0024071986621351273, 0.5747754310716086, 0.8183106821493537, 0.000911765707862335
 62, 68, 0.0022612588295901786, 0.5520184413649629, 0.8338313441265932, 0.0009643365780737927
 62, 69, 0.0021236760224686347, 0.5303584645022417, 0.8477728856131272, 0.0010166366192949272
 62, 70, 0.0019939889660997934, 0.5097062602041533, 0.8603478292491084, 0.0010681830568728726
 62, 71, 0.001871735413554062, 0.489967557859426, 0.871739950576907, 0.0011183977119123716
 62, 72, 0.0017564232561367186, 0.47104572801132505, 0.8821080210520997, 0.0011667552566365202
 62, 73, 0.0016475894682453562, 0.45284405320754867, 0.8915889148018185, 0.001212632291578756
 62, 74, 0.0015447632659363487, 0.435266728239241, 0.9003006714905096, 0.0012554686950470573
 62, 75, 0.0014475151588800405, 0.4182201849087044, 0.90834475884964, 0.0012946062407578245
 62, 76, 0.0013554172124698102, 0.40161317432389504, 0.9158084356136218, 0.001329461701323681
 62, 77, 0.001268085701527254, 0.38535778076699534, 0.9227662396019987, 0.0013593576142401107
 62, 78, 0.0011851413768358143, 0.36936900649315874, 0.9292817777198638, 0.0013837051949699883
 62, 79, 0.0011062475598909028, 0.35356584558966403, 0.9354085886411564, 0.0014018305268124448
 62, 80, 0.001031072033982398, 0.3378706001214417, 0.9411915110853493, 0.0014131646944549625
 62, 81, 0.0009593214753749153, 0.32221022350076606, 0.9466670818120513, 0.0014170691731679556
 62, 82, 0.0008907058673147513, 0.3065154915726261, 0.9518646210320639, 0.0014130298923546232
 62, 83, 0.0008249696508678013, 0.2907227157532316, 0.9568063237586346, 0.0014004858273567612
 62, 84, 0.0007618591648064664, 0.27477283154898713, 0.9615081847485036, 0.001379022911128973
 62, 85, 0.0007011506328068354, 0.25861348963040615, 0.965979940429329, 0.0013482096772391894
 62, 86, 0.0006426209182505865, 0.2421980794865295, 0.9702259427518563, 0.0013077860331512149
 62, 87, 0.0005860723327941389, 0.22548811204478017, 0.9742451077614407, 0.0012575091965956987
 62, 88, 0.0005313068792022427, 0.20845215272085993, 0.9780318330318513, 0.0011973313644510005
 62, 89, 0.00047814780697218965, 0.19106830807620873, 0.9815760953374442, 0.0011272581743586372
 62, 90, 0.0004264174521415036, 0.17332299921375943, 0.9848644783266668, 0.0010475084197965122
 62, 91, 0.00037595544445782273, 0.15521327079317496, 0.9878805201368053, 0.0009583861014827453
 62, 92, 0.00032660021562417224, 0.13674530662272558, 0.9906058655201084, 0.0008604149079090909
 62, 93, 0.0002782037610149648, 0.11793622285308208, 0.9930208852210548, 0.0007542240654972104
 62, 94, 0.00023061686367707582, 0.0988122387598819, 0.9951058893594128, 0.00064065081923387
 62, 95, 0.00018370032197821196, 0.07940963540825671, 0.9968419326743821, 0.00052064030820182
 62, 96, 0.00013731391883275244, 0.059772569991486245, 0.9982119432293445, 0.0003953111542632559
 62, 97, 9.132403973378928e-05, 0.0399530004054174, 0.9992015247542989, 0.00026587081263859316
 62, 98, 4.5596401467993935e-05, 0.02000826992406005, 0.9997998055982549, 0.00013364257492674465
 63, 1, 4.242838261138427e-05, 0.021194968779430046, -0.9997753517056092, 0.00013935696750566162
 63, 2, 8.497399439173852e-05, 0.04231795111077268, -0.9991041557982232, 0.00027727334168858506
 63, 3, 0.0001277537090963582, 0.0632990740561939, -0.9979945176155703, 0.0004123504497882431
 63, 4, 0.00017088737933608546, 0.08407315071991812, -0.9964594373166633, 0.0005432408163346091
 63, 5, 0.0002144938124811467, 0.10458091408376267, -0.9945161563435726, 0.000668715942131705
 63, 6, 0.0002586978007537398, 0.12477160969276506, -0.9921851767900377, 0.0007876374787115601
 63, 7, 0.000303622464162661, 0.14460309748324665, -0.9894893308754613, 0.0008990449835353836
 63, 8, 0.000349399967538575, 0.16404414699072542, -0.9864524893070813, 0.0010020867965554088
 63, 9, 0.00039616028049106343, 0.183073404801292, -0.9830986354208044, 0.0010961241783958194
 63, 10, 0.0004440455569801118, 0.20168125783806895, -0.9794504971485968, 0.0011806236576492079
 63, 11, 0.0004931953754576428, 0.21986789254949887, -0.975528848423954, 0.0012552762549154558
 63, 12, 0.0005437647397165623, 0.23764474867942326, -0.9713512399766865, 0.0013198563737573778
 63, 13, 0.000595905873156641, 0.255032027496601, -0.9669316294838864, 0.0013743560707159643
 63, 14, 0.0006497897798524333, 0.27205984007579737, -0.9622792891749189, 0.00141881744575435
 63, 15, 0.0007055846729297453, 0.288765538495987, -0.9573987419918404, 0.0014534818760928252
 63, 16, 0.0007634810090232699, 0.30519467036823017, -0.9522888358639042, 0.001478603326566996
 63, 17, 0.0008236666278640545, 0.32139843877358104, -0.9469428756215128, 0.001494611509641275
 63, 18, 0.0008863551360539579, 0.337434538454056, -0.9413477978491797, 0.0015019130462279161
 63, 19, 0.0009517578156515213, 0.35336494272577196, -0.9354843473049175, 0.001501066255867536
 63, 20, 0.0010201151745979652, 0.3692566475046912, -0.9293262615948912, 0.0014925761823649387
 63, 21, 0.0010916656330754717, 0.3851798721977496, -0.9228403352126234, 0.00147707764796046
 63, 22, 0.0011666799604933705, 0.40120869255906805, -0.91598551714212, 0.0014551291785101744
 63, 23, 0.0012454266464522901, 0.41741964394551906, -0.9087127177368682, 0.0014274003191484116
 63, 24, 0.0013282087775307058, 0.43389218361238674, -0.9009637220539812, 0.0013944686125506051
 63, 25, 0.0014153258050060907, 0.4507075972102742, -0.8926706113393235, 0.0013570070079100046
 63, 26, 0.0015071121273812866, 0.4679491839172118, -0.883754394897871, 0.0013155872884081559
 63, 27, 0.0016038946138071544, 0.48570127620006887, -0.8741239358370511, 0.0012708636305137696
 63, 28, 0.001706031667803896, 0.504048967078781, -0.8636742106346822, 0.001223385210177245
 63, 29, 0.0018138652522005187, 0.5230769353001832, -0.8522846602017193, 0.0011737724685106541
 63, 30, 0.0019277583958002874, 0.5428684067729062, -0.8398170234220811, 0.001122541011270221
 63, 31, 0.002048039457892791, 0.5635033028101024, -0.8261131171025776, 0.00107026780232698
 63, 32, 0.0021750347655794186, 0.5850559196255369, -0.8109923154701356, 0.0010174278870453035
 63, 33, 0.002309001340175241, 0.6075916615080991, -0.7942489801768963, 0.0009645484890526773
 63, 34, 0.0024501495795620928, 0.6311626249391692, -0.7756499913152147, 0.0009120595402732556
 63, 35, 0.002598558769590522, 0.6558018618803546, -0.7549325649399444, 0.00086043445828328
 63, 36, 0.0027541828899553212, 0.6815157502159045, -0.7318029967269698, 0.0008100549855922782
 63, 37, 0.0029167419333185327, 0.7082745378726985, -0.7059366822635431, 0.0007613382669314086
 63, 38, 0.003085703885984983, 0.7360004232523172, -0.6769806986142143, 0.0007146161349360276
 63, 39, 0.0032601473992616026, 0.7645536673454909, -0.6445597261036802, 0.0006702489906117397
 63, 40, 0.003438719899966008, 0.7937166602640274, -0.6082873237070116, 0.0006285194345964844
 63, 41, 0.0036194810081586555, 0.8231775396451358, -0.5677837532346606, 0.0005897342985571056
 63, 42, 0.003799860526069905, 0.852514942954478, -0.522702558800691, 0.0005541322343659876
 63, 43, 0.00397652855260325, 0.8811876545536494, -0.47276637465417987, 0.0005219756525099364
 63, 44, 0.0041454273258722365, 0.9085333106997217, -0.4178121346197409, 0.0004934708690063205
 63, 45, 0.004301774036655463, 0.9337819476384498, -0.3578422200406556, 0.0004688506355794801
 63, 46, 0.004440297526557375, 0.9560891188839273, -0.29307575091902804, 0.0004483023572936351
 63, 47, 0.0045555079047421565, 0.9745914655678466, -0.2239894832026654, 0.0004320381000523263
 63, 48, 0.004642228836512699, 0.98848222672537, -0.15133641618010887, 0.0004202211502210307
 63, 49, 0.004696116204924725, 0.9970978031917641, -0.0761301535984325, 0.0004130172360527757
 63, 50, 0.004714292707647123, 0.9999998314796047, 0.00041051233978231587, 0.00041051233978231587
 63, 51, 0.004695725153775703, 0.9970346061209956, 0.07695338738978012, 0.0004127546363445236
 63, 52, 0.004641445874047731, 0.9883548310958128, 0.1521661976711563, 0.00041968544198676825
 63, 53, 0.004554331337408178, 0.9743978964009156, 0.22483005481669233, 0.00043120829517483134
 63, 54, 0.00443872476535742, 0.9558264829685965, 0.29393117309215494, 0.0004471471267807301
 63, 55, 0.0042998016773435135, 0.9334464554710182, 0.35871645679134706, 0.0004673282080965206
 63, 56, 0.00414305102499164, 0.9081203060540858, 0.4187090494978622, 0.0004915290738844866
 63, 57, 0.003973743160652475, 0.8806915736546093, 0.47368985862060753, 0.0005195514957932796
 63, 58, 0.0037966599019420653, 0.8519293020719024, 0.5236565291323827, 0.0005511518007969231
 63, 59, 0.003615858204537264, 0.8224948449770862, 0.5687722623852499, 0.0005861120059330014
 63, 60, 0.003434666916615637, 0.792928380528765, 0.6093145277924602, 0.0006241578975151386
 63, 61, 0.0032556554196113176, 0.7636501198452795, 0.6456299653708283, 0.0006650380088786201
 63, 62, 0.0030807629698561415, 0.7349707504848664, 0.678098439796836, 0.0007084326428507401
 63, 63, 0.002911341303346776, 0.7071065801617181, 0.7071065801617181, 0.0007540450910339169
 63, 64, 0.0027483105644648754, 0.6801960316685983, 0.7330298193787504, 0.0008015009967535136
 63, 65, 0.002592201897191261, 0.6543154511285598, 0.7562212421929987, 0.0008504531187993447
 63, 66, 0.0024432940129865935, 0.6294931318993474, 0.7770055251067582, 0.0009004693895954116
 63, 67, 0.0023016320170629045, 0.6057210879295687, 0.7956764788205198, 0.0009511515119255589
 63, 68, 0.0021671352241785153, 0.582964670572508, 0.8124968854335635, 0.0010020105020277384
 63, 69, 0.0020395922617056873, 0.561170032989772, 0.8276998768329935, 0.001052599119151238
 63, 70, 0.001918744592112687, 0.5402700553648179, 0.8414909696761168, 0.00110237454862663
 63, 71, 0.0018042648379064457, 0.520188579869451, 0.854050652438433, 0.0011508444250608162
 63, 72, 0.0016958229917522828, 0.5008438959535494, 0.8655368034220718, 0.0011974172087687155
 63, 73, 0.0015930548807473147, 0.4821508686669523, 0.8760873234840755, 0.0012415611995709754
 63, 74, 0.0014956167451057722, 0.46402304062427197, 0.8858222014570161, 0.001282644007804504
 63, 75, 0.0014031489229506138, 0.44637347324129034, 0.8948457854364129, 0.0013201034794399647
 63, 76, 0.0013153225796332787, 0.42911620409327855, 0.9032482781727253, 0.001353278457067285
 63, 77, 0.0012318019204979737, 0.412166324906208, 0.9111075742317166, 0.001381589992440234
 63, 78, 0.00115228533749284, 0.39544127491773634, 0.918490188214703, 0.0014043663179791597
 63, 79, 0.001076468182954733, 0.3788604722653116, 0.9254527125804837, 0.001421032135331922
 63, 80, 0.0010040795927122792, 0.3623467452694762, 0.9320422676188939, 0.001430931321736519
 63, 81, 0.0009348470398710606, 0.3458257059120798, 0.9382976745930193, 0.001433521448875355
 63, 82, 0.0008685294807565449, 0.3292274961180288, 0.9442495517869852, 0.0014281981412697412
 63, 83, 0.0008048844168445505, 0.31248601440779045, 0.9499213072744428, 0.001414491268264376
 63, 84, 0.0007436976569328237, 0.2955410530270498, 0.9553290263590569, 0.0013918949382513632
 63, 85, 0.0006847533277210955, 0.278337434462752, 0.9604823906823243, 0.0013600609766125824
 63, 86, 0.0006278603511328162, 0.2608275144562482, 0.9653845186742687, 0.0013186381711412117
 63, 87, 0.0005728256770509161, 0.2429702343492612, 0.9700329163339154, 0.001267457685367584
 63, 88, 0.0005194774729501762, 0.22473385308944577, 0.9744194373638195, 0.0012063843288381711
 63, 89, 0.00046764175454825393, 0.2060948660525158, 0.9785313571137338, 0.0011354875384306945
 63, 90, 0.0004171622360365976, 0.1870407111908605, 0.9823515966954023, 0.0010549062569010122
 63, 91, 0.00036788047550190994, 0.16756845272963242, 0.9858599710040329, 0.0009649983027106534
 63, 92, 0.0003196523148298803, 0.14768710861473505, 0.9890337545368192, 0.000866219269230134
 63, 93, 0.00027233161920480343, 0.12741597394224632, 0.9918490778008874, 0.0007592429637533224
 63, 94, 0.00022578323293097016, 0.10678618276134029, 0.9942817987544363, 0.0006448541726874413
 63, 95, 0.0001798703662536424, 0.08583858650483966, 0.996308919188865, 0.0005240339369959063
 63, 96, 0.00013446399940370623, 0.06462423662112617, 0.9979095899645826, 0.0003978666300613667
 63, 97, 8.943394990367801e-05, 0.0432018587815763, 0.9990663280259754, 0.00026758645538351724
 63, 98, 4.465466789751912e-05, 0.021637134545663794, 0.9997658807531329, 0.00013450117261356424
 64, 1, 4.1503226221526035e-05, 0.022802698572754895, -0.9997399748284758, 0.00014024178717060587
 64, 2, 8.311756373683888e-05, 0.04552380522499783, -0.9989632151860304, 0.00027903946859971965
 64, 3, 0.00012495552539237652, 0.06808443998631569, -0.9976794759974016, 0.0004149762641959082
 64, 4, 0.00016712879992112015, 0.09041040879949966, -0.9959044427447135, 0.000546719351393169
 64, 5, 0.00020975328863424478, 0.11243512234734301, -0.9936588400043682, 0.000673011078180047
 64, 6, 0.0002529432748930019, 0.13410041190783914, -0.990967431895111, 0.0007927479777724945
 64, 7, 0.00029682008872578843, 0.1553592023336341, -0.987857631113415, 0.0009049316267391793
 64, 8, 0.00034150270738729884, 0.17617501204910216, -0.984358343045084, 0.0010087651042315587
 64, 9, 0.00038712002464441386, 0.19652413152650064, -0.980498367094905, 0.001103563310190764
 64, 10, 0.0004337979305886095, 0.21639394699060224, -0.976305406267265, 0.0011888646427505583
 64, 11, 0.00048167514472871603, 0.23578459154046102, -0.9718045214579232, 0.0012643045657066173
 64, 12, 0.0005308868330027851, 0.25470644685491434, -0.967017506416524, 0.0013297422729953942
 64, 13, 0.0005815839433380887, 0.2731813737320337, -0.9619615473254934, 0.0013851039749198425
 64, 14, 0.0006339134232613422, 0.29123982335203324, -0.9566490050652814, 0.001430524897924241
 64, 15, 0.0006880409708605778, 0.30892179418417615, -0.9510863133407651, 0.001466169806525521
 64, 16, 0.0007441279142540947, 0.32627394003337373, -0.9452740813262208, 0.001492390018688413
 64, 17, 0.0008023572557621521, 0.34335036880252723, -0.9392061784118481, 0.0015095284628914133
 64, 18, 0.0008629072592057805, 0.36021002133784424, -0.9328699994802169, 0.0015180901060524727
 64, 19, 0.0009259806134502859, 0.37691736703957207, -0.926245643696307, 0.0015185379713718908
 64, 20, 0.0009917747356959312, 0.39354019671182927, -0.9193061671815603, 0.0015114741029061648
 64, 21, 0.0010605138003980078, 0.41015021076424346, -0.9120167554972126, 0.0014974319297456097
 64, 22, 0.0011324156908344052, 0.4268212508725265, -0.9043348041989402, 0.0014770640054465427
 64, 23, 0.0012077265109889292, 0.44362972837902503, -0.8962089928613409, 0.0014509351514324627
 64, 24, 0.0012866839785987609, 0.4606532208237403, -0.8875790638361232, 0.0014197128250429982
 64, 25, 0.001369553829539139, 0.47797064481162654, -0.8783747192059523, 0.0013839646752120552
 64, 26, 0.0014565892044707898, 0.4956610557254439, -0.8685150030753948, 0.0013443474571132885
 64, 27, 0.0015480680208663188, 0.5138034154181149, -0.8579069626897757, 0.0013014119577263515
 64, 28, 0.0016442475075226723, 0.5324753395056718, -0.8464445852020739, 0.001255786768748539
 64, 29, 0.0017454010975867002, 0.5517522271211466, -0.8340072065755286, 0.0012079929380361995
 64, 30, 0.001851766647528775, 0.5717055807256797, -0.8204580346172089, 0.0011586195148825457
 64, 31, 0.001963580639850702, 0.5924011371297535, -0.8056423925859252, 0.0011081497195960179
 64, 32, 0.002081017754976957, 0.6138962280024072, -0.7893860296010206, 0.0010571258927515271
 64, 33, 0.002204219189444298, 0.6362363806276728, -0.7714935229495181, 0.0010059884394271782
 64, 34, 0.002333220260123666, 0.6594510147519188, -0.7517469299445194, 0.0009552285874208141
 64, 35, 0.002467968754699272, 0.6835478290836987, -0.7299051622600923, 0.0009052408689785547
 64, 36, 0.002608236746784936, 0.7085060605517481, -0.7057042076059592, 0.0008564628934647782
 64, 37, 0.0027536251657599886, 0.7342680514263115, -0.6788591708023626, 0.0008092417045092469
 64, 38, 0.002903457712524977, 0.7607296731533089, -0.6490683945073035, 0.0007639605823240442
 64, 39, 0.0030567718701795766, 0.7877292966989389, -0.6160211322654503, 0.0007209192656824151
 64, 40, 0.003212200393957867, 0.8150365178895417, -0.579409191760236, 0.0006804485585751372
 64, 41, 0.003367961479553768, 0.8423412137234249, -0.5389442146140107, 0.0006428040407876298
 64, 42, 0.0035217520098706355, 0.8692453072699214, -0.49438064868796827, 0.0006082697456898763
 64, 43, 0.0036707750108118686, 0.8952592769784817, -0.44554516491687796, 0.0005770642583696289
 64, 44, 0.003811699595190647, 0.9198070175634117, -0.39237067750139787, 0.0005494344324910597
 64, 45, 0.003940795031788624, 0.9422418899591459, -0.33493274635560943, 0.0005255710280994752
 64, 46, 0.004054033867548554, 0.9618767836266603, -0.2734827186422138, 0.0005056916991562951
 64, 47, 0.0041473977142634484, 0.9780283405462539, -0.2084714009815586, 0.000489960332026999
 64, 48, 0.0042171502064127404, 0.9900727400171982, -0.14055511537684753, 0.0004785564109672821
 64, 49, 0.004260268214193829, 0.9975061203910405, -0.07057844843756989, 0.00047159151852231416
 64, 50, 0.004274740383808692, 0.9999997798825068, 0.00046916678170252907, 0.00046916678170147186
 64, 51, 0.004259883308167099, 0.9974391116565456, 0.07151920317268401, 0.0004712911475263768
 64, 52, 0.004216379564795207, 0.9899376918833542, 0.14150313691553346, 0.00047794531157900963
 64, 53, 0.004146239647394126, 0.9778232155456352, 0.2094314207599412, 0.0004890178591703161
 64, 54, 0.004052485878473514, 0.9615985548770226, 0.2744594047437765, 0.0005043868688712275
 64, 55, 0.003938853724740461, 0.941886576849773, 0.33593065045955167, 0.0005238626148943675
 64, 56, 0.0038093607809096828, 0.9193696699827527, 0.39339434466015577, 0.000547270692724534
 64, 57, 0.0036680335542705264, 0.8947339829311184, 0.44659911539596797, 0.0005743829349424763
 64, 58, 0.0035186019875372656, 0.8686251258071765, 0.49546949935845247, 0.0006049974801886162
 64, 59, 0.003364395966745172, 0.8416181573909933, 0.5400726516056947, 0.0006388563084588231
 64, 60, 0.0032082116731809445, 0.8142014482507841, 0.580582074350333, 0.0006757287843864818
 64, 61, 0.0030523511586390555, 0.7867718992625428, 0.617243442127856, 0.0007153187870173397
 64, 62, 0.002898595420384174, 0.7596383299527985, 0.6503453191006574, 0.0007573575030728484
 64, 63, 0.0027483105644648754, 0.7330298193787509, 0.6801960316685979, 0.000801500996753513
 64, 64, 0.0026024582757861146, 0.7071065272835139, 0.7071065272835116, 0.0008474350132368621
